173	0.067915	0.067455	0.000479	0.081470
174	-0.031343	-0.031247	-0.025264	-0.000068
175	-0.043818	-0.043320	-0.068942	-0.025209
176	-0.030815	-0.030712	0.048781	-0.069054
177	0.076117	0.075688	0.039133	0.049340
178	0.013522	0.013194	0.014540	0.038661
179	-0.015940	-0.015575	-0.071146	0.014509
180	-0.070349	-0.070016	-0.002630	-0.071391
181	0.045111	0.044941	0.034597	-0.001870
182	0.026188	0.025715	0.041700	0.034491
183	0.020282	0.020349	-0.049170	0.041586
184	-0.081527	-0.081087	-0.035338	-0.049814
185	0.014710	0.014830	0.017282	-0.034891
186	0.024897	0.024428	0.064704	0.017406
187	0.066531	0.066241	-0.006958	0.064986
188	-0.070914	-0.070631	-0.056938	-0.007561
189	-0.023327	-0.022903	-0.026800	-0.056692
190	-0.015918	-0.016038	0.048839	-0.026744
191	0.090493	0.089876	0.042562	0.049205
192	-0.024306	-0.024328	-0.030061	0.041943
193	-0.019340	-0.019034	-0.047456	-0.030128
194	-0.056617	-0.056318	0.009591	-0.047445
195	0.076564	0.076023	0.057202	0.010314
196	0.004522	0.004255	-0.002381	0.056964
197	-0.000911	-0.000821	-0.047816	-0.002589
198	-0.083698	-0.083154	-0.033123	-0.048277
199	0.045483	0.045210	0.057888	-0.032598
200	0.032422	0.031948	0.036547	0.057911
201	0.039630	0.039397	-0.017541	0.036594
202	-0.082966	-0.082478	-0.070110	-0.017987
203	-0.009303	-0.009060	0.015964	-0.069728
204	0.014535	0.014130	0.041838	0.016086
205	0.070410	0.070036	0.032103	0.041990
206	-0.042595	-0.042468	-0.063837	0.031394
207	-0.031341	-0.030868	-0.013068	-0.063802
208	-0.013179	-0.013249	0.020214	-0.012901
209	0.071379	0.070924	0.063419	0.020824
210	-0.002135	-0.002259	-0.044548	0.063085
211	-0.039247	-0.038814	-0.037431	-0.044758
212	-0.049316	-0.049055	-0.018971	-0.037651
213	0.052328	0.052015	0.082411	-0.018477
214	0.043395	0.042919	0.001144	0.082275
215	-0.006508	-0.006321	-0.024164	0.001009
216	-0.066833	-0.066368	-0.067329	-0.024479
217	-0.000960	-0.000914	0.054734	-0.066809
218	0.046857	0.046422	0.024044	0.054892
219	0.028273	0.028058	0.013548	0.023924
220	-0.046677	-0.046330	-0.079453	0.012931
221	-0.034917	-0.034573	0.023602	-0.079356
222	0.031524	0.031230	0.026947	0.023915
223	0.052418	0.052002	0.053025	0.027209
224	-0.014363	-0.014285	-0.077140	0.052626
225	-0.062902	-0.062403	-0.017340	-0.077424
226	-0.008089	-0.007994	0.000008	-0.017209
227	0.051912	0.051440	0.086676	0.000157
228	0.039944	0.039664	-0.031093	0.086562
229	-0.045013	-0.044650	-0.028798	-0.031578
230	-0.040776	-0.040393	-0.043763	-0.028543
231	0.013484	0.013322	0.073734	-0.043477
232	0.059692	0.059194	0.005293	0.074145
233	-0.014103	-0.014056	-0.013655	0.004656
234	-0.044068	-0.043583	-0.067901	-0.013694
235	-0.024677	-0.024551	0.046942	-0.067997
236	0.065631	0.065166	0.037054	0.047760
237	0.022822	0.022507	0.016468	0.036755
238	-0.026884	-0.026556	-0.077978	0.016557
239	-0.068207	-0.067723	-0.007466	-0.078392
240	0.031188	0.030998	0.033089	-0.006774
241	0.043411	0.042936	0.057092	0.032849
242	0.024071	0.024006	-0.042882	0.057136
243	-0.069839	-0.069389	-0.037878	-0.043549
244	-0.005848	-0.005675	0.001635	-0.037247
245	0.024094	0.023724	0.062093	0.001773
246	0.056992	0.056655	-0.004320	0.062461
247	-0.052849	-0.052554	-0.047366	-0.005154
248	-0.031200	-0.030811	-0.030546	-0.047225
249	-0.005809	-0.005876	0.053780	-0.030602
250	0.082502	0.081944	0.041405	0.054381
251	-0.011410	-0.011475	-0.025206	0.040918
252	-0.033245	-0.032813	-0.060995	-0.025117
253	-0.058624	-0.058343	0.004915	-0.061164
254	0.063721	0.063319	0.056063	0.005604
255	0.023165	0.022811	0.016386	0.055657
256	0.003795	0.003863	-0.045867	0.016226
257	-0.076054	-0.075545	-0.033050	-0.046349
258	0.029337	0.029162	0.040714	-0.032322
259	0.029574	0.029190	0.040884	0.040837
260	0.038211	0.037869	-0.020674	0.041024
261	-0.078047	-0.077501	-0.062420	-0.021390
262	-0.011007	-0.010889	0.008936	-0.062173
263	0.016724	0.016496	0.053037	0.008954
264	0.077339	0.076678	0.032068	0.053384
265	-0.038440	-0.038182	-0.057562	0.031512
266	-0.038415	-0.038043	-0.033431	-0.057395
267	-0.027354	-0.027274	0.019744	-0.033371
268	0.071424	0.070854	0.060520	0.020313
269	0.006574	0.006360	-0.023343	0.059965
270	-0.026111	-0.025730	-0.040629	-0.023541
271	-0.053349	-0.053032	-0.016945	-0.040902
272	0.047359	0.047045	0.068175	-0.016213
273	0.038305	0.037840	0.009606	0.068132
274	-0.003305	-0.003216	-0.033205	0.009600
275	-0.071433	-0.070895	-0.061310	-0.033729
276	-0.001121	-0.001049	0.044879	-0.060895
277	0.047646	0.047172	0.042071	0.044866
278	0.042876	0.042563	0.013324	0.042154
279	-0.047012	-0.046676	-0.074255	0.012717
280	-0.041133	-0.040748	0.001468	-0.073891
281	0.015422	0.015227	0.028360	0.001656
282	0.055868	0.055409	0.050605	0.028721
283	-0.007666	-0.007610	-0.057726	0.049967
284	-0.052020	-0.051608	-0.024437	-0.057889
285	-0.014618	-0.014475	0.004823	-0.024457
286	0.053838	0.053368	0.077437	0.005403
287	0.035213	0.034928	-0.023499	0.077234
288	-0.040958	-0.040625	-0.039059	-0.023656
289	-0.052766	-0.052325	-0.045376	-0.039315
290	0.014550	0.014371	0.070873	-0.045008
291	0.062519	0.062054	0.021244	0.070823
292	0.003440	0.003315	-0.008439	0.020917
293	-0.047752	-0.047245	-0.070976	-0.008802
294	-0.030073	-0.029882	0.032201	-0.070755
295	0.048878	0.048510	0.033305	0.032681
296	0.031264	0.030892	0.023220	0.033244
297	-0.025610	-0.025331	-0.072714	0.022831
298	-0.058880	-0.058450	-0.006171	-0.072983
299	0.023633	0.023552	0.031206	-0.005733
300	0.051185	0.050630	0.061504	0.031378
301	0.020646	0.020617	-0.043785	0.061564
302	-0.067247	-0.066825	-0.045249	-0.044164
303	-0.023566	-0.023259	-0.008113	-0.044877
304	0.028594	0.028218	0.067799	-0.007951
305	0.059477	0.059085	0.007022	0.067929
306	-0.032889	-0.032714	-0.038181	0.006405
307	-0.039149	-0.038677	-0.039981	-0.038130
308	-0.009158	-0.009228	0.045472	-0.039728
309	0.068283	0.067845	0.037698	0.046043
310	-0.001473	-0.001636	-0.019237	0.037360
311	-0.037677	-0.037201	-0.061148	-0.019477
312	-0.050449	-0.050198	0.006468	-0.061308
313	0.056043	0.055704	0.057332	0.006908
314	0.038180	0.037727	0.025805	0.057268
315	-0.001135	-0.000976	-0.051093	0.025655
316	-0.075862	-0.075382	-0.041560	-0.051317
317	0.009444	0.009503	0.029367	-0.041084
318	0.035524	0.035028	0.050126	0.029538
319	0.042586	0.042359	-0.010383	0.049960
320	-0.060489	-0.060143	-0.054935	-0.010970
321	-0.020156	-0.019835	-0.001450	-0.054808
322	0.014860	0.014608	0.050383	-0.001094
323	0.068290	0.067736	0.027521	0.050741
324	-0.032334	-0.032231	-0.051994	0.027131
325	-0.043127	-0.042703	-0.040780	-0.052205
326	-0.027277	-0.027141	0.024438	-0.040728
327	0.073929	0.073348	0.064397	0.024801
328	0.018252	0.017964	-0.010954	0.064165
329	-0.024742	-0.024503	-0.049777	-0.011181
330	-0.062734	-0.062314	-0.025217	-0.049777
331	0.034391	0.034126	0.055878	-0.024709
332	0.039717	0.039257	0.023253	0.055930
333	0.007795	0.007800	-0.028794	0.022922
334	-0.064833	-0.064415	-0.053236	-0.029232
335	-0.003039	-0.002908	0.034138	-0.052967
336	0.043119	0.042586	0.046057	0.034484
337	0.043358	0.043096	0.007792	0.046157
338	-0.048053	-0.047794	-0.071496	0.007381
339	-0.047415	-0.046951	-0.011624	-0.071542
340	0.012164	0.011973	0.037816	-0.011388
341	0.064115	0.063626	0.054674	0.038018
342	0.003694	0.003627	-0.041899	0.054290
343	-0.049838	-0.049348	-0.038623	-0.042156
344	-0.027905	-0.027720	-0.000989	-0.038384
345	0.045004	0.044648	0.065900	-0.000493
346	0.036293	0.035922	-0.009111	0.065817
347	-0.031408	-0.031129	-0.039793	-0.009563
348	-0.050492	-0.050080	-0.037450	-0.040030
349	0.014311	-0.066830	0.061584	-0.037136
350	0.061619	0.061108	0.031556	0.061851
351	0.008004	0.007927	-0.016320	0.031401
352	-0.054727	-0.054282	-0.072015	-0.016607
353	-0.036883	-0.036583	0.018227	-0.071915
354	0.043477	0.043123	0.043371	0.018538
355	0.044669	0.044271	0.031639	0.043214
356	-0.016375	-0.016207	-0.061651	0.031203
357	-0.057216	-0.056776	-0.018359	-0.061924
358	0.009202	0.009183	0.024436	-0.017880
359	0.047948	0.047460	0.056670	0.024642
360	0.019486	0.019348	-0.036076	0.056582
361	-0.058439	-0.058000	-0.044978	-0.036707
362	-0.028312	-0.028023	-0.007514	-0.044816
363	0.034043	0.033698	0.070491	-0.007362
364	0.060677	0.060224	0.013425	0.070840
365	-0.025451	-0.025287	-0.041189	0.012942
366	-0.051567	-0.051063	-0.050520	-0.041030
367	-0.015917	-0.015878	0.036776	-0.050430
368	0.062159	0.061691	0.045584	0.037375
369	0.016477	0.016279	-0.006839	0.045114
370	-0.033911	-0.033560	-0.056960	-0.006995
371	-0.046936	-0.046582	-0.001097	-0.057190
372	0.041039	0.040730	0.050284	-0.000360
373	0.041029	0.040609	0.026142	0.050293
374	-0.005191	-0.005097	-0.049486	0.026102
375	-0.070189	-0.069685	-0.043902	-0.050010
376	0.000793	0.000875	0.029819	-0.043507
377	0.046509	0.046054	0.057826	0.029884
378	0.044573	0.044272	-0.003628	0.057915
379	-0.051060	-0.050708	-0.058851	-0.004154
380	-0.038119	-0.037757	-0.015966	-0.058592
381	0.010383	0.010230	0.046155	-0.015703
382	0.063171	0.062685	0.034270	0.046492
383	-0.014434	-0.014401	-0.039892	0.033680
384	-0.042738	-0.042339	-0.040919	-0.040094
385	-0.024431	-0.024293	0.020238	-0.040891
386	0.062684	0.062226	0.060205	0.020854
387	0.024168	0.023927	-0.007883	0.060038
388	-0.030603	-0.030384	-0.055156	-0.008064
389	-0.062912	-0.062472	-0.027453	-0.055374
390	0.027616	0.027329	0.054870	-0.026991
391	0.050438	0.050005	0.037457	0.054835
392	0.016478	0.016308	-0.024782	0.037293
393	-0.062505	-0.061980	-0.057439	-0.025181
394	-0.017209	-0.017103	0.018029	-0.057028
395	0.035546	0.035192	0.046232	0.018314
396	0.044920	0.044467	0.011861	0.046324
397	-0.037183	-0.036901	-0.060030	0.011250
398	-0.045617	-0.045253	-0.016847	-0.060091
399	0.010776	0.010643	0.040563	-0.016666
400	0.063566	0.063017	0.051769	0.040996
401	0.006291	0.006162	-0.037621	0.051470
402	-0.054514	-0.054050	-0.050451	-0.037776
403	-0.035807	-0.035552	-0.003097	-0.050468
404	0.042251	0.041831	0.065932	-0.002643
405	0.048324	0.047905	0.009490	0.065750
406	-0.021216	-0.021040	-0.040271	0.009173
407	-0.052042	-0.051536	-0.040144	-0.040500
408	0.002210	0.002123	0.044681	-0.039638
409	0.054976	0.054511	0.036463	0.044916
410	0.012067	0.011911	-0.015906	0.036355
411	-0.049695	-0.049246	-0.063715	-0.016446
412	-0.036695	-0.036426	0.011629	-0.063612
413	0.043682	0.043395	0.051734	0.011910
414	0.049476	0.049006	0.030242	0.051882
415	-0.014386	-0.014206	-0.057824	0.029868
416	-0.064082	-0.063646	-0.035456	-0.057874
417	-0.002828	-0.002735	0.023602	-0.035251
418	0.049715	0.049229	0.058770	0.023905
419	0.030051	0.029854	-0.018434	0.058404
420	-0.047376	-0.047044	-0.046140	-0.018854
421	-0.033515	-0.033142	-0.011951	-0.046156
422	0.026073	0.025782	0.059524	-0.011493
423	0.055903	0.055505	0.017783	0.059647
424	-0.020693	-0.020649	-0.042041	0.017421
425	-0.053645	-0.053109	-0.049049	-0.042388
426	-0.014932	-0.014866	0.034586	-0.048971
427	0.062683	0.062228	0.054580	0.034885
428	0.028230	0.027905	-0.001804	0.054402
429	-0.035618	-0.035222	-0.060868	-0.002046
430	-0.054596	-0.054217	-0.015459	-0.060826
431	0.026999	0.026838	0.046933	-0.014892
432	0.046750	0.046236	0.033288	0.047014
433	0.003178	0.003260	-0.036718	0.032990
434	-0.059746	-0.059312	-0.045198	-0.037102
435	-0.007817	-0.007647	0.025081	-0.044852
436	0.045737	0.045239	0.053781	0.025465
437	0.039790	0.039511	-0.001629	0.053867
438	-0.046441	-0.046110	-0.061919	-0.002000
439	-0.046940	-0.046476	-0.019556	-0.061978
440	0.012652	0.012438	0.047469	-0.019282
441	0.065969	0.065506	0.046106	0.047659
442	0.001023	0.000937	-0.034748	0.045771
443	-0.048580	-0.048092	-0.047664	-0.035003
444	-0.031057	-0.030870	0.007068	-0.047396
445	0.047849	0.047490	0.057531	0.007504
446	0.033718	0.033365	0.001026	0.057486
447	-0.026433	-0.026166	-0.048497	0.000531
448	-0.054978	-0.054581	-0.028073	-0.048675
449	0.019621	0.019516	0.051874	-0.027741
450	0.054708	0.054189	0.039292	0.052178
451	0.013437	0.013351	-0.025279	0.039100
452	-0.061063	-0.060625	-0.063343	-0.025539
453	-0.030190	-0.029948	0.010485	-0.063223
454	0.038524	0.038156	0.053126	0.010852
455	0.051634	0.051146	0.022459	0.053006
456	-0.023469	-0.023293	-0.053226	0.022079
457	-0.050900	-0.050503	-0.027899	-0.053416
458	0.001089	0.001050	0.031846	-0.027437
459	0.055344	0.054837	0.049432	0.032172
460	0.012970	0.012792	-0.028787	0.049280
461	-0.051010	-0.050624	-0.050105	-0.029276
462	-0.033672	-0.033394	-0.001472	-0.050067
463	0.039815	0.039437	0.064332	-0.001168
464	0.054254	0.053743	0.017430	0.064505
465	-0.020425	-0.020280	-0.046090	0.017063
466	-0.058044	-0.057593	-0.047020	-0.046168
467	-0.009103	-0.009051	0.035441	-0.046764
468	0.057155	0.056585	0.047567	0.035771
469	0.022955	0.022775	-0.006790	0.047257
470	-0.039419	-0.039071	-0.057760	-0.007178
471	-0.042735	-0.042421	-0.001511	-0.057797
472	0.035229	0.034912	0.048930	-0.000954
473	0.045913	0.045499	0.027151	0.049060
474	-0.010459	-0.010355	-0.050312	0.026899
475	-0.063322	-0.062822	-0.040731	-0.050704
476	-0.004550	-0.004510	0.027390	-0.040484
477	0.052780	0.052341	0.061120	0.027592
478	0.037890	0.037606	-0.008730	0.061090
479	-0.046542	-0.046184	-0.055484	-0.009157
480	-0.043912	-0.043541	-0.020075	-0.055330
481	0.016179	0.015982	0.050865	-0.019751
482	0.058306	0.057854	0.031141	0.051087
483	-0.007573	-0.007499	-0.035026	0.030614
484	-0.048950	-0.048534	-0.045934	-0.035323
485	-0.018467	-0.018330	0.024836	-0.045833
486	0.055449	0.055002	0.053774	0.025336
487	0.029358	0.029088	-0.002441	0.053620
488	-0.035982	-0.035674	-0.060233	-0.002705
489	-0.057038	-0.056609	-0.021359	-0.060511
490	0.023517	0.023366	0.051113	-0.021000
491	0.055724	0.055242	0.041991	0.051032
492	0.010795	0.010736	-0.030169	0.041831
493	-0.058569	-0.058086	-0.053747	-0.030589
494	-0.022345	-0.022154	0.012975	-0.053335
495	0.039216	0.038849	0.051643	0.013259
496	0.042690	0.042322	0.008116	0.051769
497	-0.034535	-0.034271	-0.055280	0.007528
498	-0.046204	-0.045753	-0.020336	-0.055262
499	0.010977	0.010866	0.043066	-0.020096
500	0.062183	0.061675	0.047749	0.043581
501	0.005411	0.005345	-0.035003	0.047495
502	-0.054213	-0.053740	-0.053495	-0.035148
503	-0.035885	-0.035589	0.001595	-0.053487
504	0.044763	0.044360	0.062912	0.002034
505	0.046346	0.045955	0.013182	0.062750
506	-0.018609	-0.018406	-0.044386	0.012885
507	-0.056288	-0.055842	-0.038011	-0.044565
508	0.005041	0.004991	0.041520	-0.037483
509	0.051470	0.051022	0.039540	0.041782
510	0.015904	0.015771	-0.018247	0.039386
511	-0.052262	-0.051818	-0.059533	-0.018774
